web-scraper-order,web-scraper-start-url,containers,containers-href,Name,Price,Adress,img_link
"1732708281-168","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-2586569","Poulet frisées","15 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4816360_uploaded_image1_1719645541.jpg"
"1732708283-169","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/bramah-hermineh-frises-blancs-2591465","Bramah  - hermineh  -frises blancs","25 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2591465_uploaded_image1_1598970772.jpg"
"1732708286-170","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","4 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-2600934","Pigeon voyageur","7 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4222723_uploaded_image1_1684515810.jpg"
"1732708289-171","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","1 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-ordinaire-2604620","Pigeon ordinaire","1 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2604620_uploaded_image1_1599388255.jpg"
"1732708292-172","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","65 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-cohen-barman-2605030","Paire Cohen Barman","65 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_2605030_uploaded_image1_1599401534.jpg"
"1732708295-173","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","45 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-2608792","Pigeon - Couple Texen","35 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2655212_uploaded_image1_1601230092.jpg"
"1732708297-174","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","55 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-2615679","Pigeon - Couple Texen","35 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2655212_uploaded_image1_1601230092.jpg"
"1732708300-175","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-boulant-de-saxe-adultes-2617019","Pigeons Boulant De Saxe adultes","40 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2617019_uploaded_image1_1599763487.jpg"
"1732708303-176","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-2621772","Pigeons voyageur","7 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4816363_uploaded_image1_1719645676.jpg"
"1732708305-177","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-rouge-et-bleus-dhollande-2625194","","","",""
"1732708316-178","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","45 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-2627818","Pigeon - Couple Texen","35 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2655212_uploaded_image1_1601230092.jpg"
"1732708318-179","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-brahman-2631399","Poule Brahma hermnée","100 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3357145_uploaded_image1_1632869295.jpg"
"1732708321-180","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-2640033","Lapin nain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4865409_uploaded_image1_1722221284.jpg"
"1732708323-181","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-2640044","Lapin nain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4865409_uploaded_image1_1722221284.jpg"
"1732708326-182","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-2640132","Pigeon voyageur à manteau","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4664901_uploaded_image1_1711663618.jpg"
"1732708328-183","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/mondains-standard-2019-2640136","Mondains standard 2019","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2640136_uploaded_image1_1600630061.jpg"
"1732708331-184","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","180 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-cailloutee-2641987","Poule Cochin cailloutée","180 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2641987_uploaded_image1_1600702005.jpg"
"1732708333-185","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","15 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-geant-angoura-2644118","Lapin géant Angoura","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2644118_uploaded_image1_1600776918.jpg"
"1732708336-186","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-couple-texen-2655212","Pigeon - Couple Texen","35 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2655212_uploaded_image1_1601230092.jpg"
"1732708338-187","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","1 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-frises-milanais-2661323","Pigeons frisés milanais","200 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165971_uploaded_image1_1680795516.jpg"
"1732708341-188","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","200 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-mondains-2663305","Pigeon Mondain","85 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3986519_uploaded_image1_1669815997.jpg"
"1732708343-189","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","20 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-2673317","Poules Bleu Hollande","5 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4877982_uploaded_image1_1722858918.jpg"
"1732708346-190","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahmanes-de-pure-race-peruches-ondules-2678983","Brahmanes de pure race - peruches ondulés","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2678983_uploaded_image1_1602106099.jpg"
"1732708349-191","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-metisse-2683357","Lapin métisse","10 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2683357_uploaded_image1_1602258164.jpg"
"1732708352-192","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-2685886","Poulets","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4767951_uploaded_image1_1716976720.jpg"
"1732708354-193","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/5-femelle-1-male-cochin-2685913","","","",""
"1732708357-194","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","55 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-males-king-2687762","","","",""
"1732708359-195","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","50 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-cochin-blanc-2687766","Poulet Cochin blanc","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2687766_uploaded_image1_1602445033.jpg"
"1732708362-196","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-2689453","Pigeon","25 000 CFA","Gibraltar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2689453_uploaded_image1_1602511661.jpg"
"1732708364-197","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-2695680","Couple texan","35 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2695680_uploaded_image1_1602716686.jpg"
"1732708367-198","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-2697330","Pigeon voyageur à manteau","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4664901_uploaded_image1_1711663618.jpg"
"1732708369-199","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-blanc-2711734","Brahmans Herminé et Cochins","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3868279_uploaded_image1_1662589600.jpg"
"1732708372-200","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-cailloute-2711749","Cochin caillouté","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2899128_uploaded_image1_1611044213.jpg"
"1732708374-201","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-baraman-2712048","Poule Baraman","Prix sur demande","Bargny, Sénégal","https://images.coinafrique.com/thumb_2712048_uploaded_image1_1603379295.jpg"
"1732708377-202","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-geant-de-flandre-2723627","Lapin géant Flandre","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2735556_uploaded_image1_1604425922.jpg"
"1732708379-203","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","75 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-frises-milanais-2728978","Pigeons frisés milanais","200 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165971_uploaded_image1_1680795516.jpg"
"1732708382-204","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-geant-flandre-2735556","Lapin géant Flandre","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2735556_uploaded_image1_1604425922.jpg"
"1732708384-205","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","200 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/mondains-blancs-2739851","Mondains blancs","200 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2739851_uploaded_image1_1604571811.jpg"
"1732708388-206","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-pigeons-texans-2742216","Pigeon mondain - pigeons texans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2742216_uploaded_image1_1604649341.jpg"
"1732708390-207","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/voyageurs-a-manteaux-2742963","Pigeon voyageur à manteau","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4664901_uploaded_image1_1711663618.jpg"
"1732708393-208","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/dindes-2743094","Dindes","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2743094_uploaded_image1_1604668932.jpg"
"1732708395-209","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahmane-2747312","Coq Brahmane","45 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_3725108_uploaded_image1_1654262429.jpg"
"1732708398-210","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/metisses-boulan-mondain-2747317","Pigeon Boulan","15 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4277905_uploaded_image1_1688318584.jpg"
"1732708401-211","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","60 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-pomeranie-2753142","Pigeon boulant pomeranie","60 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2753142_uploaded_image1_1605047412.jpg"
"1732708403-212","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","20 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-2753197","Couple pigeon mondain blanc","70 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4853197_uploaded_image1_1721514569.jpg"
"1732708406-213","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-2771365","Poulet de chair","3 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4509252_uploaded_image1_1703175319.jpg"
"1732708409-214","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","6 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cailles-ufs-de-caille-2777887","","","",""
"1732708411-215","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nains-2787066","Couple lapin nain","60 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3779800_uploaded_image1_1657474190.jpg"
"1732708413-216","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","75 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texans-2813598","Pigeons texans","15 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4134077_uploaded_image1_1678808506.jpg"
"1732708416-217","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/male-cochin-cailloute-2824883","","","",""
"1732708418-218","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-2838626","Pigeons Mondain","200 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4653298_uploaded_image1_1711039158.jpg"
"1732708421-219","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","115 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/ufs-a-couver-2849328","","","",""
"1732708424-220","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-blanc-2850705","Coq Cochin blanc","35 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2850705_uploaded_image1_1608816820.jpg"
"1732708427-221","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2853881","Pigeons","Prix sur demande","Bargny, Sénégal","https://images.coinafrique.com/thumb_2853881_uploaded_image1_1609011772.jpg"
"1732708429-222","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","2 500CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-2880530","Poulet de chair","3 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3812639_uploaded_image1_1659524524.jpg"
"1732708432-223","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/dindes-et-poulets-de-chair-2886105","Dindes et poulets de chair","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_2886105_uploaded_image1_1610468092.jpg"
"1732708435-224","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-cailloute-2899128","Cochin caillouté","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2899128_uploaded_image1_1611044213.jpg"
"1732708437-225","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-2907921","Poule cochin","40 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2907921_uploaded_image1_1611416785.jpg"
"1732708440-226","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-brahma-2917717","Couple poulet Brahmâ","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3369356_uploaded_image1_1633438053.jpg"
"1732708442-227","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahma-blanc-2917722","Coq Brahmâ blanc","35 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2917722_uploaded_image1_1611862785.jpg"
"1732708445-228","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-brahma-blanc-2917728","Poulet Brahmâ blanc","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2917728_uploaded_image1_1611862925.jpg"
"1732708447-229","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","15 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-karavaty-chinoise-2921677","Pigeon Karavaty chinoise","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2921677_uploaded_image1_1612093526.jpg"
"1732708450-230","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","80 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-romain-2921690","Paire pigeon Romain","80 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2921690_uploaded_image1_1612093907.jpg"
"1732708452-231","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","70 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-coschoi-2921695","Paire pigeon Coschoi","70 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2921695_uploaded_image1_1612094191.jpg"
"1732708455-232","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","50 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-boulons-2921717","Paire pigeon Boulons","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2921717_uploaded_image1_1612095131.jpg"
"1732708457-233","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2921773","Poulets","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4767951_uploaded_image1_1716976720.jpg"
"1732708460-234","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-laor-2921831","Pigeon Laor","60 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3058782_uploaded_image1_1618401720.jpg"
"1732708463-235","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahore-2921833","Pigeon Lahore","40 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2921833_uploaded_image1_1612100438.jpg"
"1732708465-236","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-2923781","Poulet de chair","3 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3175790_uploaded_image1_1623855618.jpg"
"1732708468-237","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-rex-tricolore-2932849","Lapereaux rex tricolore","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_2932849_uploaded_image1_1612486492.jpg"
"1732708471-238","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2942609","Pigeon","Prix sur demande","Joal Fadiouth, Sénégal","https://images.coinafrique.com/thumb_3167648_uploaded_image1_1623456119.jpg"
"1732708473-239","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2944254","Pigeon King Blanc","75 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4471585_uploaded_image1_1700864393.jpg"
"1732708476-240","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahma-hermine-2949738","Poussin brahmâ blanc hermine","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2950013_uploaded_image1_1613239360.jpg"
"1732708478-241","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahma-blanc-hermine-2950013","Poussin brahmâ blanc hermine","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2950013_uploaded_image1_1613239360.jpg"
"1732708481-242","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-fermiers-2950193","Poussins fermiers","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2950193_uploaded_image1_1613251191.jpg"
"1732708484-243","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahman-2950921","Poussin brahman","3 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2950921_uploaded_image1_1613311102.jpg"
"1732708487-244","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","45 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-cokier-2954851","Pigeon Cokier","45 000 CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_2954851_uploaded_image1_1613494967.jpg"
"1732708489-245","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","15 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-2970567","Femelle lapin demi sang + cage","40 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4464349_uploaded_image1_1700417993.jpg"
"1732708492-246","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-1-jour-2974676","Poussin  - 1  jour","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2974676_uploaded_image1_1614452359.jpg"
"1732708494-247","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","2 500CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2976666","Poulet","2 500 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2976666_uploaded_image1_1614589003.jpg"
"1732708497-248","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-2979256","Lapin Nain","30 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_2979256_uploaded_image1_1614674197.jpg"
"1732708500-249","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","15 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-angora-2981287","Lapins Angoura","15 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521996_uploaded_image1_1642019964.jpg"
"1732708502-250","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","12 500CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahma-2984079","Poule Brahma","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4936101_uploaded_image1_1725915391.jpg"
"1732708505-251","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-de-batman-2989976","Poussins de Batman","10 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2989976_uploaded_image1_1615159441.jpg"
"1732708507-252","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruches-ondulees-2996669","Perruches ondulées","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2996669_uploaded_image1_1615474536.jpg"
"1732708510-253","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-brahma-3000249","Poule Brahma","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4936101_uploaded_image1_1725915391.jpg"
