web-scraper-order,web-scraper-start-url,containers,containers-href,Name,Price,Adress,img_link
"1732649623-179","https://sn.coinafrique.com/categorie/chiens?page=8","165 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2923824","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4970950_uploaded_image1_1727800187.jpg"
"1732649626-180","https://sn.coinafrique.com/categorie/chiens?page=8","170 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-2927795","Chien Pitbull mâle","110 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532010_uploaded_image1_1642671792.jpg"
"1732649628-181","https://sn.coinafrique.com/categorie/chiens?page=8","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bolognais-2932610","Chiots bolognais","150 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2932610_uploaded_image1_1612474936.jpg"
"1732649631-182","https://sn.coinafrique.com/categorie/chiens?page=8","160 000CFA","https://sn.coinafrique.com/annonce/chiens/berger-femelle-2939379","Berger femelle","160 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2939379_uploaded_image1_1612792768.jpg"
"1732649633-183","https://sn.coinafrique.com/categorie/chiens?page=8","175 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-husky-2945713","Chiot berger allemand / husky","175 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2945713_uploaded_image1_1613048772.jpg"
"1732649637-184","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2946384","Chiots Malinois","300 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2946384_uploaded_image1_1613065281.jpg"
"1732649641-185","https://sn.coinafrique.com/categorie/chiens?page=8","500 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-2949981","Chien Berger Belge Malinois","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4687438_uploaded_image1_1712878170.jpg"
"1732649643-186","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-femelle-2950286","Chien Pitbull femelle","300 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2950286_uploaded_image1_1613256678.jpg"
"1732649647-187","https://sn.coinafrique.com/categorie/chiens?page=8","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2951499","Chiots malinois","280 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4118286_uploaded_image1_1677846223.jpg"
"1732649651-188","https://sn.coinafrique.com/categorie/chiens?page=8","230 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2951762","Chiot Malinois 4 mois","275 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4807147_uploaded_image2_1719173692.jpeg"
"1732649653-189","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-2957371","Chiot boerboel","300 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2957371_uploaded_image1_1613600366.jpg"
"1732649657-190","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-husky-4mois-femelle-2962156","Chiot Husky 4mois femelle","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2962156_uploaded_image1_1613831786.jpg"
"1732649659-191","https://sn.coinafrique.com/categorie/chiens?page=8","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-2965558","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649662-192","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-pure-race-2972487","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4125861_uploaded_image1_1678300191.jpg"
"1732649664-193","https://sn.coinafrique.com/categorie/chiens?page=8","400 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-purebreed-2974090","Chiots boerboels purebreed","400 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2974090_uploaded_image1_1614426862.jpg"
"1732649667-194","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-2978927","Chiot Rottweiler","250 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5004868_uploaded_image1_1729539442.jpg"
"1732649673-195","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-2996177","Chiots Cane Corso","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2996177_uploaded_image1_1615461551.jpg"
"1732649676-196","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chien-cane-corso-2996181","Chien cane corso","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2996181_uploaded_image1_1615461660.jpg"
"1732649678-197","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3005026","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3267297_uploaded_image1_1628319181.jpg"
"1732649681-198","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/berger-belge-malinois-3005565","Berger belge malinois","Prix sur demande","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3005565_uploaded_image1_1615928047.jpg"
"1732649683-199","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-cane-corso-3005863","Chiot cane corso","450 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3005863_uploaded_image1_1615940766.jpg"
"1732649686-200","https://sn.coinafrique.com/categorie/chiens?page=7","210 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-bijon-malte-3012169","Chien Bijon Malté","210 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3012169_uploaded_image1_1616254703.jpg"
"1732649692-201","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3018685","Chiot Berger Allemand","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_4653887_uploaded_image1_1711074324.jpg"
"1732649696-202","https://sn.coinafrique.com/categorie/chiens?page=7","200CFA","https://sn.coinafrique.com/annonce/chiens/chiot-couple-teckel-3023422","Chiot couple teckel","200 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3023422_uploaded_image1_1616808652.jpg"
"1732649698-203","https://sn.coinafrique.com/categorie/chiens?page=7","150CFA","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3025431","Chiot pitbull","150 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3025431_uploaded_image1_1616942140.jpg"
"1732649701-204","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3032898","Chiot Husky","450 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3032898_uploaded_image1_1617282596.jpg"
"1732649703-205","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3035100","Chien Berger Allemand","310 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4679501_uploaded_image1_1712415418.jpg"
"1732649707-206","https://sn.coinafrique.com/categorie/chiens?page=7","400 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-yorkshire-3045523","Chiot femelle Yorkshire","400 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3045523_uploaded_image1_1617806957.jpg"
"1732649712-207","https://sn.coinafrique.com/categorie/chiens?page=7","160 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3057290","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4970950_uploaded_image1_1727800187.jpg"
"1732649714-208","https://sn.coinafrique.com/categorie/chiens?page=7","160 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3057308","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4970950_uploaded_image1_1727800187.jpg"
"1732649717-209","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-3057395","Chiot Boerboel","450 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3057395_uploaded_image1_1618335212.jpg"
"1732649719-210","https://sn.coinafrique.com/categorie/chiens?page=7","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3062078","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649722-211","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-male-3064744","Chiot Berger Allemand","150 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4884833_uploaded_image1_1723151589.jpg"
"1732649724-212","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3076436","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649727-213","https://sn.coinafrique.com/categorie/chiens?page=7","350 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-3079960","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649729-214","https://sn.coinafrique.com/categorie/chiens?page=7","130 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3083215","Chiots Pitbull","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951773_uploaded_image1_1726751081.jpg"
"1732649732-215","https://sn.coinafrique.com/categorie/chiens?page=7","150CFA","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-3085151","Chiots Pitbull","150 CFA","Bargny, Sénégal","https://images.coinafrique.com/thumb_3085151_uploaded_image1_1619629177.jpg"
"1732649734-216","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-pekinois-3086369","Chiots Pékinois","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3498824_uploaded_image1_1640602505.jpg"
"1732649737-217","https://sn.coinafrique.com/categorie/chiens?page=7","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3092060","Chiot berger allemand","250 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3092060_uploaded_image1_1619960652.jpg"
"1732649740-218","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-labradors-3098631","Chiot Labrador","350 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3756515_uploaded_image1_1656067446.jpg"
"1732649743-219","https://sn.coinafrique.com/categorie/chiens?page=7","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3098650","Chien Pitbull","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098650_uploaded_image1_1620217591.jpg"
"1732649746-220","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-male-femelle-3106040","","","",""
"1732649748-221","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-male-berger-allemand-3106042","","","",""
"1732649751-222","https://sn.coinafrique.com/categorie/chiens?page=7","100 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-3109622","Chiot Berger Malinois","200 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4969271_uploaded_image1_1727731274.jpg"
"1732649753-223","https://sn.coinafrique.com/categorie/chiens?page=7","100 000CFA","https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-3121248","Chiens Berger Allemand","100 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3121248_uploaded_image1_1621346709.jpg"
"1732649755-224","https://sn.coinafrique.com/categorie/chiens?page=7","400 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3127168","Chiots malinois","280 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4118286_uploaded_image1_1677846223.jpg"
"1732649759-225","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-tigres-3130909","Chiots tigrés","150 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3130909_uploaded_image1_1621857767.jpg"
"1732649761-226","https://sn.coinafrique.com/categorie/chiens?page=7","120 000CFA","https://sn.coinafrique.com/annonce/chiens/pitbul-3137013","Pitbul","120 000 CFA","Bargny, Sénégal","https://images.coinafrique.com/thumb_3137013_uploaded_image1_1622138411.jpg"
"1732649764-227","https://sn.coinafrique.com/categorie/chiens?page=7","300 000CFA","https://sn.coinafrique.com/annonce/chiens/bichons-maltais-3143508","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649766-228","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154709","Chiots Berger Allemand","180 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671351_uploaded_image1_1651056079.jpg"
"1732649769-229","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154731","Chiots Berger Allemand","180 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671351_uploaded_image1_1651056079.jpg"
"1732649771-230","https://sn.coinafrique.com/categorie/chiens?page=7","180 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-malte-3154816","Chiots bichon malté","180 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3154816_uploaded_image1_1622898660.jpg"
"1732649774-231","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3156059","Chiot Berger Allemand","100 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4943304_uploaded_image1_1726252041.jpg"
"1732649776-232","https://sn.coinafrique.com/categorie/chiens?page=7","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3157315","Chiot Labrador","300 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3157315_uploaded_image1_1623033828.jpg"
"1732649778-233","https://sn.coinafrique.com/categorie/chiens?page=7","125 000CFA","https://sn.coinafrique.com/annonce/chiens/caniches-bichons-maltais-5-mois-3159435","Caniches Bichons maltais - 5 mois","125 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3159435_uploaded_image1_1623109995.jpg"
"1732649781-234","https://sn.coinafrique.com/categorie/chiens?page=7","165 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3163567","Berger allemand","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4888701_uploaded_image1_1723387152.jpg"
"1732649783-235","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3166487","Chiot Malinois","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3166487_uploaded_image1_1623411352.jpg"
"1732649786-236","https://sn.coinafrique.com/categorie/chiens?page=7","175 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3169152","Chiot Berger Allemand","500 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5016564_uploaded_image1_1730217865.jpg"
"1732649788-237","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chien-3173633","Chien","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_3173633_uploaded_image1_1623766305.jpg"
"1732649791-238","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3173764","Chiots Berger Allemand","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3173764_uploaded_image1_1623769361.jpg"
"1732649794-239","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3174177","Chiot Berger Allemand","100 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4943304_uploaded_image1_1726252041.jpg"
"1732649796-240","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chien-berger-belge-malinois-3174182","Chien berger belge malinois","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3174182_uploaded_image1_1623781709.jpg"
"1732649799-241","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-pittbull-male-3182211","Chiot pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3185241_uploaded_image1_1624350699.jpg"
"1732649801-242","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3183820","Vente chiot pittbull  femelle","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4351149_uploaded_image1_1693052882.jpg"
"1732649804-243","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3185241","Vente chiot pittbull  femelle","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4351149_uploaded_image1_1693052882.jpg"
"1732649806-244","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-doberman-3189286","Chiot Doberman","450 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3189286_uploaded_image1_1624530960.jpg"
"1732649809-245","https://sn.coinafrique.com/categorie/chiens?page=7","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-canne-corso-italien-3190440","Chien Canne Corso italien","300 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3190440_uploaded_image1_1624569942.jpg"
"1732649812-246","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-3191873","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649815-247","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-3193468","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649818-248","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3193543","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4970950_uploaded_image1_1727800187.jpg"
"1732649820-249","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-rotweiller-3199510","Chiot Rottweiler","300 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4920593_uploaded_image1_1725147642.jpg"
"1732649823-250","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3202334","Caniche bichon","200 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3202334_uploaded_image1_1625164146.jpg"
"1732649825-251","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-3212861","Chiot femelle boerboel","550 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3874975_uploaded_image1_1662997342.jpg"
"1732649828-252","https://sn.coinafrique.com/categorie/chiens?page=7","250CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-3214802","Chiots Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3742224_uploaded_image1_1655226051.jpg"
"1732649830-253","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3226832","Vente chiot pittbull  femelle","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4351149_uploaded_image1_1693052882.jpg"
"1732649833-254","https://sn.coinafrique.com/categorie/chiens?page=7","170 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-metisse-pitbull-malinois-3236932","Chiot métisse pitbull - malinois","170 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3236932_uploaded_image1_1626721106.jpg"
"1732649835-255","https://sn.coinafrique.com/categorie/chiens?page=7","550 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-alaskan-malamut-3241666","Chiot Alaskan Malamut","550 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3241666_uploaded_image1_1627044118.jpg"
"1732649838-256","https://sn.coinafrique.com/categorie/chiens?page=7","10 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3241804","Chiot Labrador","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3241804_uploaded_image1_1627049158.jpg"
"1732649840-257","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3241866","Chiot Berger Malinois","130 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4894008_uploaded_image1_1723642785.jpg"
"1732649843-258","https://sn.coinafrique.com/categorie/chiens?page=7","50 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-3244351","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649846-259","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3247804","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3267297_uploaded_image1_1628319181.jpg"
"1732649848-260","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3252408","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3267297_uploaded_image1_1628319181.jpg"
"1732649851-261","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3267297","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3267297_uploaded_image1_1628319181.jpg"
"1732649853-262","https://sn.coinafrique.com/categorie/chiens?page=7","130 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3270823","Chien de garde","350 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5045344_uploaded_image1_1731670002.jpg"
"1732649856-263","https://sn.coinafrique.com/categorie/chiens?page=7","250 000CFA","https://sn.coinafrique.com/annonce/chiens/berger-allemand-3275523","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4970950_uploaded_image1_1727800187.jpg"
"1732649858-264","https://sn.coinafrique.com/categorie/chiens?page=7","100 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-malinois-3277097","Chiots berger allemand malinois","100 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3277097_uploaded_image1_1628797153.jpg"
"1732649861-265","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-akita-3281423","Chiots Akita","450 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3281423_uploaded_image1_1629044957.jpg"
"1732649863-266","https://sn.coinafrique.com/categorie/chiens?page=7","155 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-3285176","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649866-267","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-3287244","Chien","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5041836_uploaded_image1_1731504503.jpg"
"1732649868-268","https://sn.coinafrique.com/categorie/chiens?page=7","135 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3289564","Berger allemand pure sang","160 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4779635_uploaded_image1_1717531124.jpg"
"1732649871-269","https://sn.coinafrique.com/categorie/chiens?page=7","100 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3291944","Berger allemand","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4888701_uploaded_image1_1723387152.jpg"
"1732649874-270","https://sn.coinafrique.com/categorie/chiens?page=7","450 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-3301357","Chiot femelle boerboel","550 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3874975_uploaded_image1_1662997342.jpg"
"1732649877-271","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-croises-husky-golde-3303734","Chiots croisés husky golde","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3303734_uploaded_image1_1630254579.jpg"
"1732649879-272","https://sn.coinafrique.com/categorie/chiens?page=7","165 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3303737","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732649882-273","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3304212","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
