web-scraper-order,web-scraper-start-url,containers,containers-href,Name,Price,Adress,img_link
"1732710920-57","https://sn.coinafrique.com/categorie/autres-animaux?page=5","130 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/oies-2281845","Oies","130 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2281845_uploaded_image1_1592124037.jpg"
"1732710923-58","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/autres-animaux/perruches-2296024","Perruches ondulées","20 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4331659_uploaded_image1_1691773285.jpg"
"1732710925-59","https://sn.coinafrique.com/categorie/autres-animaux?page=5","90 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/kittens-chatons-2319268","Kittens / chatons","90 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2319268_uploaded_image1_1592689460.jpg"
"1732710928-60","https://sn.coinafrique.com/categorie/autres-animaux?page=5","20 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/dinde-2351112","Poussin dinde rouge","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4794677_uploaded_image1_1718313441.jpg"
"1732710931-61","https://sn.coinafrique.com/categorie/autres-animaux?page=5","150 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/chat-blanc-turc-2388043","Chat blanc turc","150 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2388043_uploaded_image1_1593787521.jpg"
"1732710934-62","https://sn.coinafrique.com/categorie/autres-animaux?page=5","250 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/couples-paons-2394305","Paon bleu adulte","300 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3372722_uploaded_image1_1633568000.jpg"
"1732710936-63","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/autres-animaux/souris-blanc-2407511","Souris blanc","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2407511_uploaded_image1_1594131854.jpg"
"1732710939-64","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/autres-animaux/dindes-2421638","Dindes","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_2421638_uploaded_image1_1594369039.jpg"
"1732710941-65","https://sn.coinafrique.com/categorie/autres-animaux?page=5","1 200 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/geniteur-hollandais-holstein-2430101","Géniteur hollandais Holstein","1 200 000 CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_2430101_uploaded_image1_1594560513.jpg"
"1732710945-66","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/autres-animaux/vaches-hollandaises-2434087","Vaches hollandaises","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2434087_uploaded_image1_1594647765.jpg"
